Graph Name,Density,Node Count,Edge Count,DFS Time (ms),BFS Time (ms),Start Node
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_28.txt,0.006067146216703927,1474,13173,1.38,1.502,826
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_183.txt,0.008011078611877819,1124,10112,1.055,1.169,933
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_25.txt,0.007450918661264889,1204,10792,1.146,1.263,660
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_267.txt,0.006567210335211913,1370,12317,1.298,1.421,40
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_403.txt,0.008270140279192973,1083,9691,1.029,1.135,186
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_56.txt,0.0062341127337792275,1442,12954,1.374,1.496,170
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_429.txt,0.007672226892615371,1165,10404,1.109,1.204,1104
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_146.txt,0.006369891628789595,1410,12655,1.336,1.452,303
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_37.txt,0.008155735310076549,1095,9770,1.046,1.136,773
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_42.txt,0.006164377765931341,1459,13113,1.375,1.506,1252
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_265.txt,0.006482022495356942,1385,12425,1.306,1.444,765
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_355.txt,0.008652669152206617,1035,9260,0.975,1.061,468
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_367.txt,0.007322929171668668,1225,10980,1.151,1.274,752
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_256.txt,0.008944282689779268,1004,9007,0.958,1.058,196
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_75.txt,0.007425028539398041,1210,10862,1.143,1.235,637
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_145.txt,0.008935402667935225,1005,9016,0.947,1.054,597
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_475.txt,0.006270764281726651,1432,12850,1.343,1.47,845
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_22.txt,0.00825602750442347,1092,9836,1.031,1.126,773
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_162.txt,0.006524088656050514,1371,12254,1.28,1.391,448
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_255.txt,0.007461933076349614,1203,10790,1.135,1.245,895
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_126.txt,0.006062864511244395,1483,13325,1.387,1.524,451
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_287.txt,0.006257703842458242,1436,12895,1.346,1.467,99
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_154.txt,0.00820668844692559,1097,9867,1.047,1.123,628
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_92.txt,0.007370857699805068,1216,10890,1.168,1.253,32
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_149.txt,0.007269646411982179,1233,11043,1.168,1.261,1026
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_479.txt,0.006005649626085377,1492,13360,1.392,1.526,636
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_19.txt,0.00646755176012432,1389,12469,1.315,1.427,988
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_385.txt,0.007167974379503603,1250,11191,1.183,1.28,68
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_482.txt,0.007120291492112222,1253,11170,1.18,1.298,1243
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_359.txt,0.008361572946450634,1065,9475,1.014,1.103,761
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_268.txt,0.006714215779596943,1329,11850,1.251,1.371,1190
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_119.txt,0.007081038552321007,1271,11430,1.203,1.307,248
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_449.txt,0.0066138469224425395,1359,12206,1.287,1.392,286
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_64.txt,0.008187456696134165,1095,9808,1.032,1.131,334
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_409.txt,0.006317267888823181,1425,12819,1.349,1.463,829
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_318.txt,0.0064336771163075665,1400,12601,1.315,1.435,977
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_328.txt,0.0062868647774308156,1431,12865,1.359,1.467,967
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_260.txt,0.007210221302545656,1246,11185,1.173,1.289,651
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_264.txt,0.00813152867134481,1102,9866,1.039,1.143,334
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_0.txt,0.00716618127261495,1260,11368,1.204,1.304,737
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_422.txt,0.0065904929764717506,1358,12145,1.27,1.379,1242
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_290.txt,0.00835197262984796,1072,9589,1.016,1.104,604
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_342.txt,0.006104822090691735,1469,13165,1.375,1.513,39
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_124.txt,0.00803786166748126,1114,9966,1.06,1.158,630
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_477.txt,0.006460290093219055,1389,12455,1.319,1.436,864
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_434.txt,0.008033829025665346,1114,9961,1.058,1.159,211
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_144.txt,0.008116040574454387,1104,9883,1.049,1.145,530
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_219.txt,0.006323185705148958,1424,12813,1.338,1.48,548
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_47.txt,0.006091531627261726,1473,13208,1.391,1.516,641
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_236.txt,0.007306461915224634,1229,11027,1.162,1.267,806
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_155.txt,0.008991991991991992,1000,8983,0.947,1.041,668
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_72.txt,0.007087680527576495,1264,11315,1.189,1.306,592
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_23.txt,0.008100677751804643,1107,9918,1.05,1.141,878
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_192.txt,0.006444822574722393,1391,12461,1.327,1.432,1201
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_337.txt,0.007515672374921373,1190,10634,1.127,1.229,187
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_257.txt,0.006223587799776977,1446,13004,1.356,1.489,553
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_143.txt,0.006803755719245123,1318,11810,1.241,1.354,551
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_382.txt,0.007874606037842007,1138,10189,1.073,1.189,762
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_330.txt,0.007490964692799555,1200,10778,1.142,1.25,523
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_40.txt,0.008713187516812597,1028,9199,0.976,1.072,347
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_48.txt,0.007172404590338938,1249,11180,1.182,1.296,23
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_83.txt,0.008403049878216669,1065,9522,1.011,1.114,328
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_392.txt,0.007338244646454929,1224,10985,1.15,1.281,123
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_494.txt,0.006002668445630421,1500,13497,1.426,1.543,980
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_399.txt,0.007984088964655724,1123,10060,1.066,1.162,125
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_245.txt,0.006838786311946478,1311,11745,1.244,1.348,635
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_343.txt,0.006113213216032749,1460,13022,1.379,1.5,126
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_100.txt,0.00808015513897867,1106,9875,1.059,1.151,960
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_357.txt,0.007255235218419451,1234,11039,1.163,1.271,100
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_476.txt,0.006182618981848212,1442,12847,1.365,1.477,1428
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_278.txt,0.00852182967111877,1056,9494,1.007,1.092,96
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_109.txt,0.006814727908309062,1323,11919,1.261,1.356,131
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_418.txt,0.007944111964859949,1128,10099,1.078,1.182,515
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_55.txt,0.008730172287800536,1027,9199,0.969,1.059,588
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_180.txt,0.008650800325175904,1035,9258,0.988,1.076,886
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_276.txt,0.007846217827272307,1140,10188,1.089,1.172,489
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_201.txt,0.008359134729887854,1077,9687,1.028,1.117,519
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_203.txt,0.008266872991310558,1085,9723,1.031,1.124,877
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_220.txt,0.006351815271096903,1411,12637,1.338,1.465,450
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_345.txt,0.008498261349972376,1053,9414,1.004,1.089,788
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_339.txt,0.007816125532727458,1147,10274,1.098,1.178,281
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_9.txt,0.006606841855037386,1361,12229,1.289,1.404,1077
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_84.txt,0.00674994483952545,1330,11931,1.27,1.373,63
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_228.txt,0.007120253164556962,1264,11367,1.199,1.298,144
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_451.txt,0.008230884634487278,1083,9645,1.033,1.122,981
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_86.txt,0.007582788832788833,1184,10621,1.12,1.223,200
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_312.txt,0.006401549913327215,1401,12556,1.327,1.456,578
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_139.txt,0.006550218340611353,1375,12375,1.332,1.425,468
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_487.txt,0.006435211744338128,1399,12586,1.334,1.444,259
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_269.txt,0.0062259774367625495,1445,12991,1.385,1.488,1333
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_31.txt,0.0063271099465007094,1420,12749,1.348,1.459,1045
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_378.txt,0.008356400662113477,1073,9612,1.017,1.107,755
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_263.txt,0.007166790529237951,1252,11225,1.179,1.297,291
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_30.txt,0.0066969735468440155,1346,12124,1.28,1.39,357
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_76.txt,0.006248530056532937,1438,12912,1.365,1.48,286
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_80.txt,0.006693677923985501,1333,11885,1.261,1.372,829
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_65.txt,0.0063429311128992754,1415,12691,1.331,1.446,37
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_117.txt,0.006958129927524484,1291,11588,1.228,1.337,917
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_238.txt,0.006502170204860583,1377,12320,1.297,1.421,483
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_57.txt,0.006544852444004323,1371,12293,1.311,1.413,576
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_79.txt,0.006937845084278561,1294,11608,1.219,1.329,1220
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_406.txt,0.00796406126942797,1116,9910,1.057,1.155,1102
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_430.txt,0.006627894934783912,1355,12160,1.277,1.399,412
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_433.txt,0.008057638032116617,1109,9901,1.055,1.142,77
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_416.txt,0.008368607482458379,1074,9644,1.02,1.108,569
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_202.txt,0.006538054968287526,1376,12370,1.301,1.42,433
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_468.txt,0.006890069636374765,1304,11707,1.246,1.334,872
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_108.txt,0.006158220640032582,1457,13064,1.37,1.499,458
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_321.txt,0.007863309044411407,1144,10282,1.087,1.172,343
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_227.txt,0.006455683763557091,1391,12482,1.317,1.427,967
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_352.txt,0.007069204246867178,1269,11375,1.208,1.304,1193
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_454.txt,0.006867054994205738,1303,11650,1.234,1.337,1031
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_73.txt,0.006758191695610772,1324,11838,1.25,1.359,210
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_427.txt,0.00743516167433923,1206,10805,1.141,1.236,717
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_7.txt,0.006679132302692355,1341,12002,1.264,1.383,424
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_137.txt,0.006093810037537316,1472,13195,1.391,1.522,404
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_346.txt,0.008272769708306501,1084,9712,1.03,1.121,1052
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_428.txt,0.008812006683182577,1021,9177,0.976,1.063,796
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_217.txt,0.007730970006105361,1158,10358,1.099,1.198,129
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_480.txt,0.006268347452506169,1433,12863,1.371,1.496,1098
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_106.txt,0.007145643485211831,1251,11174,1.19,1.297,841
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_452.txt,0.007712413625586944,1159,10351,1.112,1.206,884
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_490.txt,0.006883332087857081,1299,11606,1.228,1.339,188
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_294.txt,0.006112241547847151,1469,13181,1.392,1.514,1119
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_11.txt,0.006258656131092094,1435,12879,1.366,1.471,44
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_292.txt,0.008752000091107354,1027,9222,0.979,1.065,1013
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_169.txt,0.006063234402061884,1479,13254,1.391,1.508,188
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_20.txt,0.0063346571432885855,1410,12585,1.336,1.459,1074
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_74.txt,0.007193730342335785,1241,11070,1.179,1.28,398
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_115.txt,0.007385610778720081,1213,10858,1.154,1.249,218
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_96.txt,0.006883993604547877,1300,11625,1.206,1.331,659
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_424.txt,0.008419655843799218,1063,9505,1.021,1.097,474
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_170.txt,0.006986371116805899,1288,11581,1.219,1.333,1272
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_147.txt,0.007197795577941788,1243,11112,1.171,1.287,131
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_309.txt,0.008704061895551257,1034,9297,0.991,1.076,885
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_410.txt,0.007984220015202055,1129,10168,1.079,1.184,727
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_131.txt,0.007162321261201901,1252,11218,1.196,1.28,627
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_178.txt,0.00781798004945427,1142,10187,1.082,1.177,860
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_419.txt,0.006719171977660237,1337,12002,1.266,1.383,1332
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_300.txt,0.0077142794042947905,1166,10479,1.115,1.207,551
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_17.txt,0.0075832722358793,1180,10550,1.123,1.214,937
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_322.txt,0.008793835532746824,1024,9212,0.98,1.065,37
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_387.txt,0.00831702879895651,1080,9692,1.032,1.126,974
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_49.txt,0.007232629367839247,1239,11094,1.176,1.27,828
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_150.txt,0.007930173783088034,1131,10135,1.08,1.176,556
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_401.txt,0.007060042271880362,1277,11504,1.237,1.325,1184
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_377.txt,0.006482022495356942,1385,12425,1.321,1.433,376
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_35.txt,0.006219705248831462,1443,12942,1.365,1.479,1018
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_116.txt,0.007011733996877439,1281,11497,1.215,1.315,602
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_384.txt,0.008528547576864469,1048,9358,1.01,1.088,486
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_112.txt,0.006468095815695885,1393,12542,1.315,1.441,1284
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_303.txt,0.006876039138998279,1307,11737,1.242,1.357,1225
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_414.txt,0.0064653757794552015,1386,12411,1.326,1.429,919
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_251.txt,0.006160549072920207,1456,13051,1.378,1.506,958
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_373.txt,0.006494004975279211,1389,12520,1.322,1.462,43
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_121.txt,0.0072295530210335435,1244,11179,1.184,1.283,690
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_138.txt,0.005995524649655341,1498,13445,1.411,1.54,1201
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_302.txt,0.0059875472537247055,1500,13463,1.423,1.541,433
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_216.txt,0.008440029550733188,1063,9528,1.027,1.159,912
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_232.txt,0.005990109634610914,1496,13397,1.421,1.549,221
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_388.txt,0.006923549736532735,1295,11602,1.224,1.332,1146
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_282.txt,0.00790779921821679,1136,10196,1.076,1.171,678
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_262.txt,0.007546112793641299,1194,10749,1.139,1.237,154
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_111.txt,0.006535843471493005,1372,12294,1.293,1.415,257
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_158.txt,0.006701765009307228,1336,11953,1.268,1.391,147
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_215.txt,0.0076864373015222,1169,10495,1.128,1.212,773
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_243.txt,0.006687993936218831,1340,12000,1.271,1.36,1254
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_319.txt,0.008058867572115191,1115,10010,1.061,1.144,121
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_95.txt,0.006530677636855957,1378,12392,1.32,1.412,376
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_426.txt,0.006573128153478988,1358,12113,1.286,1.399,685
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_437.txt,0.00889529632044602,1002,8922,0.959,1.032,147
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_324.txt,0.006186039046863789,1456,13105,1.4,1.521,1406
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_82.txt,0.007776479575787534,1156,10383,1.097,1.22,971
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_218.txt,0.0075705151073611945,1182,10568,1.132,1.222,255
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_353.txt,0.008098227456053946,1107,9915,1.054,1.159,512
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_99.txt,0.008037774632046385,1113,9948,1.061,1.168,676
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_77.txt,0.007713491296652514,1164,10442,1.123,1.213,976
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_132.txt,0.006285679881876396,1424,12737,1.352,1.468,690
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_254.txt,0.00818760555630139,1099,9880,1.059,1.141,483
/home/kate/Documents/Grado IE/Q4/Comparativa-BFS-DFS/app/build/generator/resources/graph_214.txt,0.00622167343871891,1446,13000,1.368,1.487,52
